"","Site","Species","Presence","Survey"
"9329","BDC4","Centropus sinensis",NA,1
"9330","BDC4","Dicrurus macrocercus",NA,1
"9331","BDC4","Lanius vittatus",NA,1
"9332","BDC4","Saxicola caprata",NA,1
"9333","BDC4","Perdicula argoondah",NA,1
"9334","BDC4","Vanellus malabaricus",NA,1
"9335","BDC4","Francolinus pictus",1,1
"9336","BDC4","Saxicoloides fulicatus",NA,1
"9337","BDC4","Acro sp.",NA,1
"9338","BDC4","Prinia socialis",NA,1
"9339","BDC4","Lanius schach",NA,1
"9340","BDC4","Amaurornis phoenicurus",NA,1
"9341","BDC4","Prinia inornata",NA,1
"9342","BDC4","Lonchura malabarica",NA,1
"9343","BDC4","Cuculus varius",NA,1
"9344","BDC4","Mirafra cantillans",NA,1
"9345","BDC4","Acridotheres tristis",NA,1
"9346","BDC4","Corvus macrorhynchos",NA,1
"9347","BDC4","Eudynamys scolopaceus",1,1
"9348","BDC4","Lanius excubitor",NA,1
"9349","BDC4","Coturnix coromandelica",1,1
"9350","BDC4","Turnix sylvaticus",NA,1
"9351","BDC4","Pericrocotus erythropygius",NA,1
"9352","BDC4","Pericrocotus cinnamomeus",NA,1
"9353","BDC4","Hirundo smithii",NA,1
"9354","BDC4","Cisticola juncidis",NA,1
"9355","BDC4","Anas poecilorhyncha",NA,1
"9356","BDC4","Rhipidura aureola",NA,1
"9357","BDC4","Dinopium benghalense",NA,1
"9358","BDC4","Sypheotides indicus",NA,1
"9359","BDC4","Halcyon smyrnensis",NA,1
"9360","BDC4","Turdoides malcolmi",NA,2
"9361","BDC4","Prinia buchanani",1,2
"9362","BDC4","Pycnonotus cafer",NA,2
"9363","BDC4","Turnix suscitator",NA,2
"9364","BDC4","Streptopelia decaocto",1,2
"9365","BDC4","Pavo cristatus",1,2
"9366","BDC4","Vanellus indicus",NA,2
"9367","BDC4","Mirafra erythroptera",NA,2
"9368","BDC4","Burhinus oedicnemus",NA,2
"9369","BDC4","Nectarinia asiatica",NA,2
"9370","BDC4","Turnix Tanki",1,2
"9371","BDC4","Francolinus pondicerianus",1,2
"9372","BDC4","Tephrodornis pondicerianus",NA,2
"9373","BDC4","Petronia xanthocollis",NA,2
"9374","BDC4","Merops orientalis",NA,2
"9375","BDC4","Pycnonotus leucotis",NA,2
"9376","BDC4","Eremopterix griseus",NA,2
"9377","BDC4","Psittacula krameri",NA,2
"9378","BDC4","Centropus sinensis",NA,2
"9379","BDC4","Dicrurus macrocercus",NA,2
"9380","BDC4","Lanius vittatus",NA,2
"9381","BDC4","Saxicola caprata",NA,2
"9382","BDC4","Perdicula argoondah",NA,2
"9383","BDC4","Vanellus malabaricus",NA,2
"9384","BDC4","Francolinus pictus",1,2
"9385","BDC4","Saxicoloides fulicatus",NA,2
"9386","BDC4","Acro sp.",NA,2
"9387","BDC4","Prinia socialis",NA,2
"9388","BDC4","Lanius schach",NA,2
"9389","BDC4","Amaurornis phoenicurus",NA,2
"9390","BDC4","Prinia inornata",NA,2
"9391","BDC4","Lonchura malabarica",NA,2
"9392","BDC4","Cuculus varius",NA,2
"9393","BDC4","Mirafra cantillans",1,2
"9394","BDC4","Acridotheres tristis",NA,2
"9395","BDC4","Corvus macrorhynchos",NA,2
"9396","BDC4","Eudynamys scolopaceus",1,2
"9397","BDC4","Lanius excubitor",NA,2
"9398","BDC4","Coturnix coromandelica",1,2
"9399","BDC4","Turnix sylvaticus",NA,2
"9400","BDC4","Pericrocotus erythropygius",NA,2
"9401","BDC4","Pericrocotus cinnamomeus",NA,2
"9402","BDC4","Hirundo smithii",NA,2
"9403","BDC4","Cisticola juncidis",NA,2
"9404","BDC4","Anas poecilorhyncha",NA,2
"9405","BDC4","Rhipidura aureola",NA,2
"9406","BDC4","Dinopium benghalense",NA,2
"9407","BDC4","Sypheotides indicus",NA,2
"9408","BDC4","Halcyon smyrnensis",NA,2
"9409","BDC4","Turdoides malcolmi",1,3
"9410","BDC4","Prinia buchanani",1,3
"9411","BDC4","Pycnonotus cafer",NA,3
"9412","BDC4","Turnix suscitator",NA,3
"9413","BDC4","Streptopelia decaocto",1,3
"9414","BDC4","Pavo cristatus",NA,3
"9415","BDC4","Vanellus indicus",NA,3
"9416","BDC4","Mirafra erythroptera",NA,3
"9417","BDC4","Burhinus oedicnemus",NA,3
"9418","BDC4","Nectarinia asiatica",NA,3
"9419","BDC4","Turnix Tanki",NA,3
"9420","BDC4","Francolinus pondicerianus",1,3
"9421","BDC4","Tephrodornis pondicerianus",NA,3
"9422","BDC4","Petronia xanthocollis",NA,3
"9423","BDC4","Merops orientalis",NA,3
"9424","BDC4","Pycnonotus leucotis",NA,3
"9425","BDC4","Eremopterix griseus",NA,3
"9426","BDC4","Psittacula krameri",NA,3
"9427","BDC4","Centropus sinensis",NA,3
"9428","BDC4","Dicrurus macrocercus",NA,3
"9429","BDC4","Lanius vittatus",NA,3
"9430","BDC4","Saxicola caprata",NA,3
"9431","BDC4","Perdicula argoondah",NA,3
"9432","BDC4","Vanellus malabaricus",NA,3
"9433","BDC4","Francolinus pictus",1,3
"9434","BDC4","Saxicoloides fulicatus",NA,3
"9435","BDC4","Acro sp.",NA,3
"9436","BDC4","Prinia socialis",NA,3
"9437","BDC4","Lanius schach",NA,3
"9438","BDC4","Amaurornis phoenicurus",NA,3
"9439","BDC4","Prinia inornata",1,3
"9440","BDC4","Lonchura malabarica",NA,3
"9441","BDC4","Cuculus varius",NA,3
"9442","BDC4","Mirafra cantillans",NA,3
"9443","BDC4","Acridotheres tristis",NA,3
"9444","BDC4","Corvus macrorhynchos",NA,3
"9445","BDC4","Eudynamys scolopaceus",NA,3
"9446","BDC4","Lanius excubitor",NA,3
"9447","BDC4","Coturnix coromandelica",1,3
"9448","BDC4","Turnix sylvaticus",NA,3
"9449","BDC4","Pericrocotus erythropygius",NA,3
"9450","BDC4","Pericrocotus cinnamomeus",NA,3
"9451","BDC4","Hirundo smithii",NA,3
"9452","BDC4","Cisticola juncidis",NA,3
"9453","BDC4","Anas poecilorhyncha",NA,3
"9454","BDC4","Rhipidura aureola",NA,3
"9455","BDC4","Dinopium benghalense",NA,3
"9456","BDC4","Sypheotides indicus",NA,3
"9457","BDC4","Halcyon smyrnensis",NA,3
"9458","BDC4","Turdoides malcolmi",1,4
"9459","BDC4","Prinia buchanani",1,4
"9460","BDC4","Pycnonotus cafer",NA,4
"9461","BDC4","Turnix suscitator",NA,4
"9462","BDC4","Streptopelia decaocto",1,4
"9463","BDC4","Pavo cristatus",NA,4
"9464","BDC4","Vanellus indicus",1,4
"9465","BDC4","Mirafra erythroptera",NA,4
"9466","BDC4","Burhinus oedicnemus",NA,4
"9467","BDC4","Nectarinia asiatica",NA,4
"9468","BDC4","Turnix Tanki",NA,4
"9469","BDC4","Francolinus pondicerianus",1,4
"9470","BDC4","Tephrodornis pondicerianus",NA,4
"9471","BDC4","Petronia xanthocollis",NA,4
"9472","BDC4","Merops orientalis",NA,4
"9473","BDC4","Pycnonotus leucotis",NA,4
"9474","BDC4","Eremopterix griseus",NA,4
"9475","BDC4","Psittacula krameri",NA,4
"9476","BDC4","Centropus sinensis",NA,4
"9477","BDC4","Dicrurus macrocercus",NA,4
"9478","BDC4","Lanius vittatus",NA,4
"9479","BDC4","Saxicola caprata",NA,4
"9480","BDC4","Perdicula argoondah",NA,4
"9481","BDC4","Vanellus malabaricus",NA,4
"9482","BDC4","Francolinus pictus",1,4
"9483","BDC4","Saxicoloides fulicatus",NA,4
